gt_track_id,on_mat_blueprint,in_quad_pct,gt_matched_frames,coverage_clip_pct,coverage_presence_pct,low_confidence,median_box_area,seg_index,frame_start,frame_end,n_frames,tracklet_id,tracklet_purity,tracklet_total_matched,d1_node_id,d1_segment_type,d1_capacity,in_group_span,group_gt_box_iou,person_id,canonical_person_id,agrees_with_canonical,failure_mode
2,True,100.0,985,55.8,55.8,False,14270.1,7,218,221,4,t3,0.987,617.0,G:208-253:carrier=t3:d=t34:n=t40,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,8,222,232,11,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,9,233,253,21,t3,0.987,617.0,G:208-253:carrier=t3:d=t34:n=t40,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,10,254,259,6,t40,1.0,6.0,T:t40,SOLO,1.0,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,11,260,260,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,12,261,269,9,t3,0.987,617.0,T:t3:s3:254-269,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,13,270,270,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,14,271,305,35,t3,0.987,617.0,G:270-358:carrier=t3:d=t41:n=t47,GROUP,2.0,True,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,15,306,307,2,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,16,308,311,4,t3,0.987,617.0,G:270-358:carrier=t3:d=t41:n=t47,GROUP,2.0,True,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,17,312,315,4,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,18,316,323,8,t3,0.987,617.0,G:270-358:carrier=t3:d=t41:n=t47,GROUP,2.0,True,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,19,324,324,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,20,325,330,6,t3,0.987,617.0,G:270-358:carrier=t3:d=t41:n=t47,GROUP,2.0,True,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,21,331,334,4,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,22,335,347,13,t3,0.987,617.0,G:270-358:carrier=t3:d=t41:n=t47,GROUP,2.0,True,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,23,348,348,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,24,349,352,4,t3,0.987,617.0,G:270-358:carrier=t3:d=t41:n=t47,GROUP,2.0,True,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,25,353,353,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,26,354,358,5,t3,0.987,617.0,G:270-358:carrier=t3:d=t41:n=t47,GROUP,2.0,True,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,27,359,377,19,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,28,378,378,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,29,379,387,9,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,30,388,388,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,31,389,411,23,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,32,412,414,3,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,33,415,417,3,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,34,418,418,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,35,419,444,26,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,36,445,455,11,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,37,456,464,9,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,38,465,465,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,39,466,469,4,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,40,470,471,2,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,41,472,480,9,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,42,481,481,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,43,482,483,2,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,44,484,486,3,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,45,487,487,1,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,46,488,488,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,47,489,490,2,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,48,491,491,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,49,492,505,14,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,50,506,507,2,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,51,508,523,16,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,52,524,524,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,53,525,528,4,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,54,529,529,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,55,530,536,7,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,56,537,537,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,57,538,571,34,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,58,572,572,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,59,573,643,71,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,60,644,644,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,61,645,645,1,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,62,646,646,1,t47,1.0,33.0,T:t47,SOLO,1.0,False,,p0007,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,63,647,653,7,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,64,654,655,2,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,65,656,666,11,t3,0.987,617.0,T:t3:s5:359-666,SOLO,1.0,False,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,66,667,689,23,t3,0.987,617.0,G:667-702:carrier=t3:d=t82:n=none,GROUP,2.0,True,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,67,690,690,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,68,691,697,7,t3,0.987,617.0,G:667-702:carrier=t3:d=t82:n=none,GROUP,2.0,True,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,69,698,698,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,70,699,702,4,t3,0.987,617.0,G:667-702:carrier=t3:d=t82:n=none,GROUP,2.0,True,,p0003,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,71,703,745,43,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,72,746,746,1,t67,0.0129,155.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,73,747,747,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,74,748,748,1,t67,0.0129,155.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,75,749,749,1,t90,0.874,127.0,T:t90:s0:749-749,SOLO,1.0,False,,p0005,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,76,750,751,2,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,77,752,786,35,t90,0.874,127.0,G:750-820:carrier=t90:d=t67_s2:n=t94,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,78,787,787,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,79,788,788,1,t90,0.874,127.0,G:750-820:carrier=t90:d=t67_s2:n=t94,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,80,789,790,2,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,81,791,794,4,t90,0.874,127.0,G:750-820:carrier=t90:d=t67_s2:n=t94,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,82,795,796,2,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,83,797,800,4,t90,0.874,127.0,G:750-820:carrier=t90:d=t67_s2:n=t94,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,84,801,805,5,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,85,806,808,3,t90,0.874,127.0,G:750-820:carrier=t90:d=t67_s2:n=t94,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,86,809,809,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,87,810,812,3,t90,0.874,127.0,G:750-820:carrier=t90:d=t67_s2:n=t94,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,88,813,813,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,89,814,816,3,t90,0.874,127.0,G:750-820:carrier=t90:d=t67_s2:n=t94,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,90,817,817,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,91,818,818,1,t90,0.874,127.0,G:750-820:carrier=t90:d=t67_s2:n=t94,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,92,819,820,2,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,93,821,822,2,t90,0.874,127.0,T:t90:s2:821-822,SOLO,1.0,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,94,823,823,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,95,824,829,6,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,96,830,830,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,97,831,835,5,t4,0.0865,1249.0,,,,False,,p0011,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,98,836,836,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,99,837,838,2,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,100,839,839,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,101,840,841,2,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,102,842,842,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,103,843,845,3,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,104,846,846,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,105,847,864,18,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,106,865,868,4,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,107,869,870,2,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,108,871,873,3,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,109,874,880,7,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,110,881,881,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,111,882,883,2,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,112,884,887,4,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,113,888,891,4,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,114,892,892,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,115,893,893,1,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,116,894,894,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,117,895,895,1,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,118,896,896,1,t4,0.0865,1249.0,,,,False,,p0011,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,119,897,899,3,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,120,900,900,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,121,901,901,1,t4,0.0865,1249.0,,,,False,,p0011,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,122,902,904,3,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,123,905,906,2,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,124,907,910,4,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,125,911,911,1,t90,0.874,127.0,G:823-921:carrier=t90:d=t94:n=none,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,126,912,938,27,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,127,939,940,2,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,128,941,942,2,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,129,943,951,9,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,130,952,956,5,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,131,957,979,23,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,132,980,992,13,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,133,993,993,1,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,134,994,1086,93,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,135,1087,1087,1,t106,0.0159,126.0,,,,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,136,1088,1093,6,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,137,1094,1094,1,t106,0.0159,126.0,,,,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,138,1095,1098,4,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,139,1099,1099,1,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,140,1100,1107,8,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,141,1108,1109,2,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,142,1110,1174,65,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,143,1175,1175,1,t124,1.0,2.0,T:t124,SOLO,1.0,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,144,1176,1181,6,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,145,1182,1182,1,t124,1.0,2.0,T:t124,SOLO,1.0,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,146,1183,1198,16,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,147,1199,1199,1,t120,0.0667,60.0,T:t120,SOLO,1.0,False,,p0011,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,148,1200,1204,5,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,149,1205,1205,1,t120,0.0667,60.0,T:t120,SOLO,1.0,False,,p0011,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,150,1206,1207,2,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,151,1208,1209,2,t120,0.0667,60.0,T:t120,SOLO,1.0,False,,p0011,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,152,1210,1212,3,t126,0.4706,17.0,T:t126,SOLO,1.0,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,153,1213,1219,7,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,154,1220,1220,1,t126,0.4706,17.0,T:t126,SOLO,1.0,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,155,1221,1222,2,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,156,1223,1226,4,t126,0.4706,17.0,T:t126,SOLO,1.0,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,157,1227,1227,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,158,1228,1229,2,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,159,1230,1255,26,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,160,1256,1258,3,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,161,1259,1260,2,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,162,1261,1261,1,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,163,1262,1262,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,164,1263,1276,14,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,165,1277,1304,28,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,166,1305,1312,8,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,167,1313,1313,1,t141,1.0,1.0,T:t141,SOLO,1.0,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,168,1314,1348,35,t4,0.0865,1249.0,,,,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,169,1349,1351,3,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,170,1352,1355,4,t147,0.2201,368.0,T:t147:s0:1352-1355,SOLO,1.0,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,171,1356,1380,25,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,172,1381,1382,2,t152,0.5,4.0,T:t152,SOLO,1.0,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,173,1383,1549,167,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,174,1550,1550,1,t147,0.2201,368.0,G:1386-1558:carrier=t147:d=t152:n=t158,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,175,1551,1648,98,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,176,1649,1649,1,t147,0.2201,368.0,G:1561-1649:carrier=t147:d=t158:n=t163,GROUP,2.0,True,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,177,1650,1683,34,t147,0.2201,368.0,T:t147:s6:1650-1754,SOLO,1.0,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,178,1684,1692,9,t163,0.25,56.0,T:t163,SOLO,1.0,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,179,1693,1693,1,t147,0.2201,368.0,T:t147:s6:1650-1754,SOLO,1.0,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,180,1694,1694,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,181,1695,1701,7,t147,0.2201,368.0,T:t147:s6:1650-1754,SOLO,1.0,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,182,1702,1704,3,t163,0.25,56.0,T:t163,SOLO,1.0,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,183,1705,1716,12,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,184,1717,1718,2,t163,0.25,56.0,T:t163,SOLO,1.0,False,,p0012,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,185,1719,1720,2,t147,0.2201,368.0,T:t147:s6:1650-1754,SOLO,1.0,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,186,1721,1721,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,187,1722,1723,2,t166,0.0833,24.0,T:t166,SOLO,1.0,False,,p0017,p0004,False,present_misattributed
2,True,100.0,985,55.8,55.8,False,14270.1,188,1724,1724,1,t147,0.2201,368.0,T:t147:s6:1650-1754,SOLO,1.0,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,189,1725,1725,1,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,190,1726,1727,2,t147,0.2201,368.0,T:t147:s6:1650-1754,SOLO,1.0,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,191,1728,1731,4,,,,,,,False,,,p0004,,stage_a_no_detection
2,True,100.0,985,55.8,55.8,False,14270.1,192,1732,1738,7,t147,0.2201,368.0,T:t147:s6:1650-1754,SOLO,1.0,False,,p0004,p0004,True,present
2,True,100.0,985,55.8,55.8,False,14270.1,193,1739,1742,4,,,,,,,False,,,p0004,,stage_a_no_detection
