segment_id,camera,date,time,schema,attempt,n_frames,n_intervals,total_span_s,fast_centre,slow_centre,is_2to1,n_fast,n_slow,n_gap,n_other,fast_frac,fast_runs_count,fast_runs_mean,fast_runs_median,fast_runs_max,slow_runs_count,slow_runs_mean,slow_runs_median,slow_runs_max,n_mode_switches,boundary_trunc_frac,rle_compact,gap_total,gap_spacing_mode,gap_spacing_mean,gap_spacing_stdev,gap_spacing_hist_top3,longest_gap_free_frames,longest_gap_free_s,top_ticks,modal_tick,grid_rate,effective_rate,rate_ratio,predicted_skip,observed_skip,v4_is_bimodal,v4_nominal_dt_s,v4_short_mode_fraction
PPDmUg-20260804-163041,PPDmUg,20260804,163041,2,14,2100,2099,119.1,3000,6000,True,627,1471,1,0,0.2987,3,209,157,313,5,294.2,228,562,6,0.2222,S562 F157 S174 F157 S18 G1 S228 F313 S489,1,,,,,1068,71.2,6030:981; 5940:490; 2970:418; 3060:209; 11970:1,6030,14.9254,17.6238,0.846885,,,,,
PPDmUg-20260804-163240,PPDmUg,20260804,163240,2,14,1949,1948,119.4,3000,6000,True,314,1634,0,0,0.1612,2,157,157.0,157,3,544.7,428,942,4,0.4,S942 F157 S428 F157 S264,0,,,,,1948,129.87,6030:1090; 5940:544; 2970:210; 3060:104,6030,14.9254,16.3149,0.91483,,,,,
PPDmUg-20260804-163439,PPDmUg,20260804,163439,2,14,1891,1890,120.766,3000,6000,True,157,1733,0,0,0.0831,1,157,157,157,2,866.5,866.5,1588,2,0.6667,S1588 F157 S145,0,,,,,1890,126.0,6030:1154; 5940:579; 2970:104; 3060:53,6030,14.9254,15.6501,0.953692,,,,,
PPDmUg-20260804-163640,PPDmUg,20260804,163640,2,14,851,850,56.6,,6000,False,0,848,0,2,0.0,0,0,0,0,1,848,848,848,0,1.0,,0,,,,,850,56.67,6030:565; 5940:283; 3060:1; 2970:1,6030,14.9254,15.0177,0.993854,,,,,
PPDmUg-20260805-061250,PPDmUg,20260805,061250,2,1,147,146,27.867,11999,24002,True,89,51,3,3,0.6096,38,2.3,1.0,36,36,1.4,1.0,4,69,0.0253,O2 S3 F1 S2 F1 S3 F1 S2 F1 S1 O1 F1 S1 F1 G1 F1 S2 F1 S4 F1 S2 F1 S1 F1 S2 F1 S1 F1 S1 F2 ...+49,3,85,43.5,58.69,85:1; 2:1,84,11.2,11970:60; 24030:35; 12060:29; 23940:16; 36000:3; 0:1,11970,7.5188,5.2392,1.435112,2.3,85,,,
PPDmUg-20260805-061311,PPDmUg,20260805,061311,2,1,120,119,16.8,,12001,False,0,115,4,0,0.0,0,0,0,0,2,57.5,57.5,96,0,0.6667,S19 G4 S96,4,1,1,0.0,1:3,96,12.8,11970:76; 12060:39; 23940:2; 48060:1; 36000:1,11970,7.5188,7.0833,1.061477,16.27,1,,,
PPDmUg-20260805-061328,PPDmUg,20260805,061328,2,1,97,96,12.8,,12000,False,0,96,0,0,0.0,0,0,0,0,1,96,96,96,0,1.0,,0,,,,,96,12.8,11970:64; 12060:32,11970,7.5188,7.5,1.002506,399.0,,,,
PPDmUg-20260805-061441,PPDmUg,20260805,061441,2,1,177,176,27.733,,12000,False,0,151,24,1,0.0,0,0,0,0,1,151,151,151,0,0.5,O1 G1 S151 G23,24,1,7.57,31.49,1:22; 152:1,151,20.13,11970:101; 12060:50; 24030:12; 36000:5; 23940:5; 47970:2,11970,7.5188,6.3462,1.184766,5.41,1,,,
PPDmUg-20260805-061508,PPDmUg,20260805,061508,2,1,89,88,18.133,11991,24009,True,43,43,1,1,0.4886,32,1.3,1.0,3,32,1.3,1.0,3,61,0.0303,S1 G1 F1 S3 F1 S2 O1 F2 S2 F1 S1 F1 S2 F1 S2 F1 S2 F1 S2 F1 S2 F1 S1 F1 S2 F1 S1 F1 S1 F1 ...+36,1,,,,,86,22.94,24030:33; 11970:33; 23940:10; 12060:10; 47970:1; 36000:1,24030,3.7453,4.853,0.771748,,,,,
PPDmUg-20260805-061525,PPDmUg,20260805,061525,2,1,74,73,12.666,11996,24005,True,51,22,0,0,0.6986,17,3,3,11,17,1.3,1,2,33,0.0588,S2 F3 S2 F3 S1 F3 S1 F3 S1 F3 S1 F1 S1 F3 S2 F3 S1 F1 S1 F2 S1 F3 S1 F3 S1 F4 S2 F3 S1 F1 ...+4,0,,,,,73,9.73,11970:36; 24030:16; 12060:15; 23940:6,11970,7.5188,5.7635,1.304563,3.28,,,,
PPDmUg-20260805-062102,PPDmUg,20260805,062102,2,1,146,145,23.866,12002,23992,True,110,33,1,1,0.7586,31,3.5,3,11,31,1.1,1,2,61,0.0312,O1 G1 S2 F2 S1 F1 S1 F1 S1 F1 S2 F2 S1 F1 S1 F1 S1 F1 S1 F2 S1 F2 S1 F2 S1 F3 S1 F4 S1 F2 ...+34,1,,,,,143,19.07,11970:71; 12060:39; 24030:19; 23940:14; 0:1; 36000:1,11970,7.5188,6.0756,1.237542,4.21,,,,
PPDmUg-20260805-062120,PPDmUg,20260805,062120,2,1,152,151,22.133,,12002,False,0,136,15,0,0.0,0,0,0,0,15,9.1,9,16,0,0.0667,G1 S10 G1 S6 G1 S4 G1 S6 G1 S12 G1 S7 G1 S11 G1 S15 G1 S9 G1 S13 G1 S7 G1 S11 G1 S16 G1 S7 G1 S2,15,8,10.57,3.61,8:3; 7:2; 12:2,16,2.13,11970:88; 12060:48; 23940:8; 24030:7,11970,7.5188,6.8224,1.102076,9.8,8,,,
PPDmUg-20260805-062143,PPDmUg,20260805,062143,2,1,90,89,12.667,,12001,False,0,83,6,0,0.0,0,0,0,0,7,11.9,9,27,0,0.1538,S16 G1 S7 G1 S12 G1 S7 G1 S9 G1 S27 G1 S5,6,8,13.4,8.41,8:2; 13:1; 10:1,27,3.6,11970:54; 12060:29; 23940:3; 24030:3,11970,7.5188,7.0261,1.070119,14.26,8,,,
PPDmUg-20260805-062421,PPDmUg,20260805,062421,2,1,176,175,23.466,,12000,False,0,172,2,1,0.0,0,0,0,0,2,86,86.0,165,0,0.4,O1 G1 S7 G1 S165,2,8,8,,8:1,165,22.0,11970:114; 12060:58; 23940:2; 0:1,11970,7.5188,7.4576,1.008206,121.86,8,,,
PPDmUg-20260805-062442,PPDmUg,20260805,062442,2,1,151,150,20.8,,12000,False,0,148,2,0,0.0,0,0,0,0,2,74,74.0,131,0,0.6667,S131 G2 S17,2,1,1,,1:1,131,17.47,11970:99; 12060:49; 72000:1; 24030:1,11970,7.5188,7.2115,1.042607,23.47,1,,,
PPDmUg-20260805-062503,PPDmUg,20260805,062503,2,1,87,86,14.4,12001,23996,True,67,16,3,0,0.7791,11,6.1,2,34,9,1.8,1,5,16,0.087,F12 S5 G1 F1 S2 G1 F1 S1 F1 G1 F2 S3 F3 S1 F2 S1 F2 S1 F4 S1 F5 S1 F34,3,4,4,0.0,4:2,60,8.0,11970:44; 12060:23; 24030:10; 23940:6; 36000:3,11970,7.5188,5.9722,1.258961,3.86,4,,,
PPDmUg-20260805-062752,PPDmUg,20260805,062752,2,1,177,176,26.133,,11998,False,0,156,19,1,0.0,0,0,0,0,11,14.2,1,97,0,0.087,O1 G5 S1 G3 S2 G1 S1 G1 S1 G1 S2 G1 S3 G1 S1 G1 S1 G1 S97 G3 S1 G1 S46,19,1,7.11,22.7,1:8; 2:6; 3:2,97,12.93,11970:107; 12060:49; 24030:15; 23940:3; 0:1; 47970:1,11970,7.5188,6.7348,1.116413,8.59,1,,,
PPDmUg-20260805-062814,PPDmUg,20260805,062814,2,1,120,119,17.333,,12001,False,0,109,10,0,0.0,0,0,0,0,4,27.2,25.0,58,0,0.2857,S12 G2 S1 G2 S38 G6 S58,10,1,5.33,12.63,1:7; 2:1; 39:1,58,7.73,11970:72; 12060:37; 24030:5; 23940:4; 36000:1,11970,7.5188,6.8655,1.095154,10.51,1,,,
PPDmUg-20260805-062831,PPDmUg,20260805,062831,2,1,104,103,15.067,,12000,False,0,94,9,0,0.0,0,0,0,0,4,23.5,22.5,48,0,0.2857,S15 G4 S48 G1 S1 G4 S30,9,1,7.12,16.92,1:6; 49:1; 2:1,48,6.4,11970:63; 12060:31; 24030:6; 23940:2; 36000:1,11970,7.5188,6.8361,1.099861,10.01,1,,,
PPDmUg-20260805-063209,PPDmUg,20260805,063209,2,1,177,176,26.267,,11998,False,0,155,21,0,0.0,0,0,0,0,13,11.9,1,86,0,0.08,S1 G1 S13 G2 S1 G3 S1 G2 S1 G1 S1 G1 S1 G2 S3 G1 S1 G1 S4 G1 S7 G1 S35 G5 S86,21,1,4.4,8.09,1:9; 2:6; 14:1,86,11.46,11970:106; 12060:49; 24030:17; 23940:4,11970,7.5188,6.7004,1.122138,8.19,1,,,
PPDmUg-20260805-063232,PPDmUg,20260805,063232,2,1,119,118,17.2,,12002,False,0,107,11,0,0.0,0,0,0,0,8,13.4,1.5,91,0,0.125,G1 S1 G3 S1 G1 S1 G2 S2 G1 S1 G1 S4 G1 S6 G1 S91,11,2,2.6,1.96,2:4; 1:3; 3:1,91,12.14,11970:69; 12060:38; 23940:6; 24030:5,11970,7.5188,6.8605,1.09596,10.42,2,,,
PPDmUg-20260805-063248,PPDmUg,20260805,063248,2,1,102,101,13.866,,11999,False,0,98,3,0,0.0,0,0,0,0,2,49,49.0,86,0,0.6667,S12 G3 S86,3,1,1,0.0,1:2,86,11.47,11970:66; 12060:32; 24030:2; 23940:1,11970,7.5188,7.284,1.032234,31.02,1,,,
PPDmUg-20260805-063709,PPDmUg,20260805,063709,2,1,177,176,23.466,,12000,False,0,174,1,1,0.0,0,0,0,0,1,174,174,174,0,0.6667,O1 G1 S174,1,,,,,174,23.2,11970:116; 12060:58; 0:1; 23940:1,11970,7.5188,7.5002,1.002478,403.59,,,,
PPDmUg-20260805-063729,PPDmUg,20260805,063729,2,1,149,148,21.066,,11999,False,0,139,9,0,0.0,0,0,0,0,9,15.4,3,89,0,0.1176,S89 G2 S34 G1 S1 G1 S1 G1 S1 G1 S2 G1 S3 G1 S5 G1 S3,9,2,6.88,11.47,2:3; 1:1; 35:1,89,11.87,11970:94; 12060:45; 24030:6; 23940:2; 36000:1,11970,7.5188,7.0255,1.070209,14.24,2,,,
PPDmUg-20260805-063751,PPDmUg,20260805,063751,2,1,99,98,13.066,,11999,False,0,98,0,0,0.0,0,0,0,0,1,98,98,98,0,1.0,,0,,,,,98,13.07,11970:66; 12060:32,11970,7.5188,7.5004,1.002455,407.31,,,,
PPDmUg-20260805-064116,PPDmUg,20260805,064116,2,1,327,326,21.8,,6000,False,0,325,1,0,0.0,0,0,0,0,2,162.5,162.5,324,0,0.6667,S1 G1 S324,1,,,,,324,21.6,6030:217; 5940:108; 11970:1,6030,14.9254,14.9541,0.998077,,,,,
PPDmUg-20260805-064137,PPDmUg,20260805,064137,2,1,300,299,19.933,,6000,False,0,299,0,0,0.0,0,0,0,0,1,299,299,299,0,1.0,,0,,,,,299,19.93,6030:199; 5940:100,6030,14.9254,15.0003,0.995008,,,,,
PPDmUg-20260805-064157,PPDmUg,20260805,064157,2,1,241,240,16.0,,6000,False,0,240,0,0,0.0,0,0,0,0,1,240,240,240,0,1.0,,0,,,,,240,16.0,6030:160; 5940:80,6030,14.9254,15.0,0.995025,,,,,
PPDmUg-20260805-064331,PPDmUg,20260805,064331,2,1,327,326,22.467,,6001,False,0,317,9,0,0.0,0,0,0,0,8,39.6,3.0,223,0,0.1333,S1 G2 S1 G2 S80 G1 S2 G1 S1 G1 S4 G1 S5 G1 S223,9,1,12.62,27.69,1:2; 2:2; 81:1,223,14.87,6030:214; 5940:103; 11970:7; 18000:2,6030,14.9254,14.5102,1.028615,34.95,1,,,
PPDmUg-20260805-064352,PPDmUg,20260805,064352,2,1,270,269,19.467,,6001,False,0,257,12,0,0.0,0,0,0,0,8,32.1,16.0,83,0,0.1333,S28 G3 S67 G1 S4 G1 S4 G1 S83 G4 S66 G1 S4 G1 S1,12,1,21.73,33.25,1:5; 5:3; 68:1,83,5.53,6030:174; 5940:83; 11970:7; 36000:2; 18000:1; 23940:1,6030,14.9254,13.8183,1.08012,12.48,1,,,
PPDmUg-20260805-064411,PPDmUg,20260805,064411,2,1,223,222,15.733,,5999,False,0,213,9,0,0.0,0,0,0,0,7,30.4,5,92,0,0.1538,S5 G1 S39 G4 S92 G1 S2 G1 S3 G1 S4 G1 S68,9,1,18.5,32.87,1:3; 40:1; 93:1,92,6.13,6030:140; 5940:73; 12060:4; 11970:3; 36000:1; 18000:1,6030,14.9254,14.1105,1.057752,17.32,1,,,
PPDmUg-20260805-064609,PPDmUg,20260805,064609,2,1,327,326,22.267,,6000,False,0,321,4,1,0.0,0,0,0,0,2,160.5,160.5,311,0,0.4,O1 G1 S10 G3 S311,4,1,4.33,5.77,1:2; 11:1,311,20.73,6030:213; 5940:108; 12060:2; 0:1; 30060:1; 23940:1,6030,14.9254,14.6405,1.019458,51.39,1,,,
PPDmUg-20260805-064629,PPDmUg,20260805,064629,2,1,300,299,19.933,,6000,False,0,299,0,0,0.0,0,0,0,0,1,299,299,299,0,1.0,,0,,,,,299,19.93,6030:199; 5940:100,6030,14.9254,15.0003,0.995008,,,,,
PPDmUg-20260805-064649,PPDmUg,20260805,064649,2,1,235,234,15.6,,6000,False,0,234,0,0,0.0,0,0,0,0,1,234,234,234,0,1.0,,0,,,,,234,15.6,6030:156; 5940:78,6030,14.9254,15.0,0.995025,,,,,
PPDmUg-20260805-064907,PPDmUg,20260805,064907,2,1,327,326,22.133,,6000,False,0,319,6,1,0.0,0,0,0,0,6,53.2,51.5,110,0,0.1538,O1 G1 S110 G1 S20 G1 S83 G1 S85 G1 S3 G1 S18,6,111,61.2,46.11,111:1; 21:1; 84:1,110,7.33,6030:214; 5940:105; 11970:5; 0:1; 18000:1,6030,14.9254,14.7291,1.013323,75.06,111,,,
PPDmUg-20260805-064927,PPDmUg,20260805,064927,2,1,300,299,19.933,,6000,False,0,299,0,0,0.0,0,0,0,0,1,299,299,299,0,1.0,,0,,,,,299,19.93,6030:199; 5940:100,6030,14.9254,15.0003,0.995008,,,,,
PPDmUg-20260805-064947,PPDmUg,20260805,064947,2,1,248,247,16.733,,6000,False,0,244,3,0,0.0,0,0,0,0,3,81.3,111,113,0,0.4,S113 G2 S111 G1 S20,3,1,56.5,78.49,1:1; 112:1,113,7.53,6030:162; 5940:82; 18000:1; 12060:1; 11970:1,6030,14.9254,14.7613,1.011118,89.94,1,,,
PPDmUg-20260805-065319,PPDmUg,20260805,065319,2,1,327,326,21.866,,6000,False,0,322,3,1,0.0,0,0,0,0,3,107.3,45,260,0,0.2857,O1 G1 S260 G1 S17 G1 S45,3,261,139.5,171.83,261:1; 18:1,260,17.33,6030:214; 5940:108; 11970:2; 0:1; 12060:1,6030,14.9254,14.909,1.001099,910.08,261,,,
PPDmUg-20260805-065339,PPDmUg,20260805,065339,2,1,300,299,20.467,,6000,False,0,293,6,0,0.0,0,0,0,0,7,41.9,5,141,0,0.1538,S29 G1 S4 G1 S2 G1 S2 G1 S5 G1 S141 G1 S110,6,3,31.8,61.62,3:2; 5:1; 6:1,141,9.4,6030:196; 5940:97; 11970:3; 18000:2; 12060:1,6030,14.9254,14.6089,1.021664,46.16,3,,,
PPDmUg-20260805-065359,PPDmUg,20260805,065359,2,1,246,245,16.467,,6000,False,0,243,2,0,0.0,0,0,0,0,3,81,70,167,0,0.4,S167 G1 S6 G1 S70,2,7,7,,7:1,167,11.13,6030:163; 5940:80; 11970:2,6030,14.9254,14.8782,1.003168,315.67,7,,,
PPDmUg-20260805-065531,PPDmUg,20260805,065531,2,1,327,326,21.8,,6000,False,0,323,2,1,0.0,0,0,0,0,2,161.5,161.5,322,0,0.4,O1 G1 S1 G1 S322,2,2,2,,2:1,322,21.47,6030:214; 5940:109; 12060:2; 0:1,6030,14.9254,14.9541,0.998077,,2,,,
PPDmUg-20260805-065552,PPDmUg,20260805,065552,2,1,300,299,19.933,,6000,False,0,299,0,0,0.0,0,0,0,0,1,299,299,299,0,1.0,,0,,,,,299,19.93,6030:199; 5940:100,6030,14.9254,15.0003,0.995008,,,,,
PPDmUg-20260805-065612,PPDmUg,20260805,065612,2,1,253,252,17.067,,6000,False,0,249,3,0,0.0,0,0,0,0,4,62.2,27.5,190,0,0.2857,S50 G1 S5 G1 S4 G1 S190,3,6,5.5,0.71,6:1; 5:1,190,12.67,6030:167; 5940:82; 11970:2; 18000:1,6030,14.9254,14.7653,1.010839,92.26,6,,,
PPDmUg-20260805-065845,PPDmUg,20260805,065845,2,1,327,326,22.2,,6000,False,0,320,5,1,0.0,0,0,0,0,2,160,160.0,271,0,0.4,O1 G1 S271 G4 S49,5,1,68.75,135.5,1:3; 272:1,271,18.07,6030:212; 5940:108; 12060:2; 0:1; 24030:1; 18000:1,6030,14.9254,14.6847,1.01639,61.01,1,,,
PPDmUg-20260805-065906,PPDmUg,20260805,065906,2,1,300,299,20.667,,6000,False,0,296,3,0,0.0,0,0,0,0,2,148,148.0,288,0,0.6667,S288 G3 S8,3,1,1,0.0,1:2,288,19.2,6030:198; 5940:98; 42030:1; 29970:1; 11970:1,6030,14.9254,14.4675,1.031648,31.6,1,,,
PPDmUg-20260805-065926,PPDmUg,20260805,065926,2,1,209,208,13.934,,6000,False,0,207,1,0,0.0,0,0,0,0,2,103.5,103.5,153,0,0.6667,S54 G1 S153,1,,,,,153,10.2,6030:138; 5940:69; 12060:1,6030,14.9254,14.9275,0.999856,,,,,
PPDmUg-20260805-071100,PPDmUg,20260805,071100,2,1,598,597,23.2,3000,,False,514,0,82,1,0.861,2,257,257.0,357,0,0,0,0,0,0.3333,O1 G1 F357 G14 F157 G67,82,1,7.35,43.13,1:79; 358:1; 158:1,357,11.9,2970:343; 3060:171; 6030:47; 5940:26; 12060:5; 11970:4,2970,30.303,25.7328,1.177605,5.63,1,,,
PPDmUg-20260805-071123,PPDmUg,20260805,071123,2,1,299,298,19.866,,6000,False,0,298,0,0,0.0,0,0,0,0,1,298,298,298,0,1.0,,0,,,,,298,19.87,6030:198; 5940:100,6030,14.9254,15.0005,0.994991,,,,,
PPDmUg-20260805-071143,PPDmUg,20260805,071143,2,1,261,260,15.767,3003,6000,True,47,213,0,0,0.1808,2,23.5,23.5,46,2,106.5,106.5,212,3,0.5,S212 F1 S1 F46,0,,,,,260,17.33,6030:141; 5940:72; 2970:30; 3060:17,6030,14.9254,16.4901,0.905109,,,,,
PPDmUg-20260805-081349,PPDmUg,20260805,081349,2,1,357,356,23.733,,6000,False,0,354,1,1,0.0,0,0,0,0,1,354,354,354,0,0.6667,O1 G1 S354,1,,,,,354,23.6,6030:236; 5940:118; 0:1; 11970:1,6030,14.9254,15.0002,0.995011,,,,,
PPDmUg-20260805-081412,PPDmUg,20260805,081412,2,1,301,300,20.0,,6000,False,0,300,0,0,0.0,0,0,0,0,1,300,300,300,0,1.0,,0,,,,,300,20.0,6030:200; 5940:100,6030,14.9254,15.0,0.995025,,,,,
PPDmUg-20260805-081432,PPDmUg,20260805,081432,2,1,227,226,15.067,,6000,False,0,226,0,0,0.0,0,0,0,0,1,226,226,226,0,1.0,,0,,,,,226,15.07,6030:151; 5940:75,6030,14.9254,14.9997,0.995047,,,,,
PPDmUg-20260805-094025,PPDmUg,20260805,094025,3,1,375,374,24.933,,6000,False,0,372,1,1,0.0,0,0,0,0,2,186,186.0,371,0,0.5,S1 O1 G1 S371,1,,,,,371,24.73,6030:248; 5940:124; 0:1; 11970:1,6030,14.9254,15.0002,0.995012,,,,,
PPDmUg-20260805-094044,PPDmUg,20260805,094044,3,1,300,299,19.933,,6000,False,0,299,0,0,0.0,0,0,0,0,1,299,299,299,0,1.0,,0,,,,,299,19.93,6030:199; 5940:100,6030,14.9254,15.0003,0.995008,,,,,
PPDmUg-20260805-094105,PPDmUg,20260805,094105,3,1,196,195,13.0,,6000,False,0,195,0,0,0.0,0,0,0,0,1,195,195,195,0,1.0,,0,,,,,195,13.0,6030:130; 5940:65,6030,14.9254,15.0,0.995025,,,,,
PPDmUg-20260805-121502,PPDmUg,20260805,121502,4,1,348,347,23.133,,6000,False,0,345,1,1,0.0,0,0,0,0,2,172.5,172.5,344,0,0.5,S1 O1 G1 S344,1,,,,,344,22.93,6030:229; 5940:116; 0:1; 12060:1,6030,14.9254,15.0002,0.995011,,,False,0.067,
PPDmUg-20260805-121524,PPDmUg,20260805,121524,4,1,300,299,19.933,,6000,False,0,299,0,0,0.0,0,0,0,0,1,299,299,299,0,1.0,,0,,,,,299,19.93,6030:199; 5940:100,6030,14.9254,15.0003,0.995008,,,False,0.067,
PPDmUg-20260805-121544,PPDmUg,20260805,121544,4,1,223,222,14.8,,6000,False,0,222,0,0,0.0,0,0,0,0,1,222,222,222,0,1.0,,0,,,,,222,14.8,6030:148; 5940:74,6030,14.9254,15.0,0.995025,,,False,0.067,
PPDmUg-20260805-132527,PPDmUg,20260805,132527,4,1,335,334,22.266,,6000,False,0,332,1,1,0.0,0,0,0,0,2,166,166.0,331,0,0.5,S1 O1 G1 S331,1,,,,,331,22.07,6030:220; 5940:112; 0:1; 12060:1,6030,14.9254,15.0004,0.994995,,,False,0.067,
PPDmUg-20260805-132549,PPDmUg,20260805,132549,4,1,300,299,19.933,,6000,False,0,299,0,0,0.0,0,0,0,0,1,299,299,299,0,1.0,,0,,,,,299,19.93,6030:199; 5940:100,6030,14.9254,15.0003,0.995008,,,False,0.067,
PPDmUg-20260805-132609,PPDmUg,20260805,132609,4,1,251,250,16.667,,6000,False,0,250,0,0,0.0,0,0,0,0,1,250,250,250,0,1.0,,0,,,,,250,16.67,6030:167; 5940:83,6030,14.9254,14.9997,0.995045,,,False,0.067,
PPDmUg-20260805-152420,PPDmUg,20260805,152420,4,1,338,337,22.467,,6000,False,0,335,1,1,0.0,0,0,0,0,2,167.5,167.5,334,0,0.5,S1 O1 G1 S334,1,,,,,334,22.27,6030:224; 5940:111; 0:1; 11970:1,6030,14.9254,14.9998,0.99504,,,False,0.067,
PPDmUg-20260805-152441,PPDmUg,20260805,152441,4,1,300,299,19.933,,6000,False,0,299,0,0,0.0,0,0,0,0,1,299,299,299,0,1.0,,0,,,,,299,19.93,6030:199; 5940:100,6030,14.9254,15.0003,0.995008,,,False,0.067,
PPDmUg-20260805-152501,PPDmUg,20260805,152501,4,1,233,232,15.466,,6000,False,0,232,0,0,0.0,0,0,0,0,1,232,232,232,0,1.0,,0,,,,,232,15.47,6030:154; 5940:78,6030,14.9254,15.0006,0.994982,,,False,0.067,
PPDmUg-20260805-153249,PPDmUg,20260805,153249,4,1,1838,1837,122.467,,6000,False,0,1835,1,1,0.0,0,0,0,0,2,917.5,917.5,1834,0,0.5,S1 O1 G1 S1834,1,,,,,1834,122.27,6030:1224; 5940:611; 0:1; 11970:1,6030,14.9254,15.0,0.995028,,,False,0.067,
PPDmUg-20260805-153451,PPDmUg,20260805,153451,4,1,1800,1799,119.933,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1199; 5940:600,6030,14.9254,15.0,0.995022,,,False,0.067,
PPDmUg-20260805-153651,PPDmUg,20260805,153651,4,1,1800,1799,119.933,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1199; 5940:600,6030,14.9254,15.0,0.995022,,,False,0.067,
PPDmUg-20260805-153851,PPDmUg,20260805,153851,4,1,1800,1799,119.933,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1199; 5940:600,6030,14.9254,15.0,0.995022,,,False,0.067,
PPDmUg-20260805-154051,PPDmUg,20260805,154051,4,1,1800,1799,119.933,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1199; 5940:600,6030,14.9254,15.0,0.995022,,,False,0.067,
PPDmUg-20260805-154251,PPDmUg,20260805,154251,4,1,1860,1859,119.133,3000,6000,True,158,1694,7,0,0.085,1,158,158,158,9,188.2,105,583,2,0.1176,S583 F158 S105 G1 S52 G1 S10 G1 S210 G1 S9 G1 S18 G1 S538 G1 S169,7,53,140.5,209.76,53:1; 11:1; 211:1,846,56.4,6030:1130; 5940:564; 2970:105; 3060:53; 11970:6; 12060:1,6030,14.9254,15.6044,0.956484,,53,True,0.067,0.085
PPDmUg-20260805-154450,PPDmUg,20260805,154450,4,1,2010,2009,120.4,3000,6000,True,448,1553,8,0,0.223,3,149.3,201,245,9,172.6,10,1182,4,0.1053,S59 F2 S1 F201 G2 S1 G1 S1182 G1 S10 G1 S151 G1 S10 G1 S7 G1 F245 S132,8,11,195.43,438.85,11:2; 1:1; 2:1,1182,78.8,6030:1036; 5940:517; 2970:298; 3060:150; 11970:5; 12060:1,6030,14.9254,16.686,0.894482,,11,True,0.067,0.223
PPDmUg-20260805-154650,PPDmUg,20260805,154650,4,1,1800,1799,119.934,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1200; 5940:599,6030,14.9254,14.9999,0.99503,,,False,0.067,
PPDmUg-20260805-154850,PPDmUg,20260805,154850,4,1,1950,1949,119.8,3000,6000,True,312,1633,4,0,0.1601,2,156,156.0,156,7,233.3,47,1335,4,0.1538,S1335 F156 S47 G1 S170 G1 S5 G1 S4 G1 S1 F156 S71,4,171,60.67,95.55,171:1; 6:1; 5:1,1538,102.53,6030:1089; 5940:544; 2970:208; 3060:104; 11970:3; 12060:1,6030,14.9254,16.2688,0.917424,,171,True,0.067,0.1601
PPDmUg-20260805-155051,PPDmUg,20260805,155051,4,1,1950,1949,120.033,3000,6000,True,315,1625,9,0,0.1616,2,157.5,157.5,158,12,135.4,10.0,922,4,0.087,S395 F157 S114 G1 S85 G1 S13 G1 S7 G1 S4 G1 S3 G1 S3 G1 S2 G1 S1 F158 S76 G1 S922,9,4,45,82.13,4:2; 86:1; 14:1,922,61.47,6030:1083; 5940:542; 2970:209; 3060:106; 11970:7; 12060:2,6030,14.9254,16.2372,0.919208,,4,True,0.067,0.1616
PPDmUg-20260805-155250,PPDmUg,20260805,155250,4,1,1800,1799,119.933,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1199; 5940:600,6030,14.9254,15.0,0.995022,,,False,0.067,
PPDmUg-20260805-155450,PPDmUg,20260805,155450,4,1,1800,1799,119.933,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1199; 5940:600,6030,14.9254,15.0,0.995022,,,False,0.067,
PPDmUg-20260805-155650,PPDmUg,20260805,155650,4,1,1800,1799,119.933,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1199; 5940:600,6030,14.9254,15.0,0.995022,,,False,0.067,
PPDmUg-20260805-155850,PPDmUg,20260805,155850,4,1,1800,1799,119.933,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1199; 5940:600,6030,14.9254,15.0,0.995022,,,False,0.067,
PPDmUg-20260805-160050,PPDmUg,20260805,160050,4,1,1800,1799,120.267,,6000,False,0,1794,5,0,0.0,0,0,0,0,6,299,146.0,854,0,0.1818,S280 G1 S8 G1 S854 G1 S5 G1 S12 G1 S635,5,9,220.75,422.84,9:1; 855:1; 6:1,854,56.93,6030:1197; 5940:597; 11970:4; 12060:1,6030,14.9254,14.9584,0.997793,,9,False,0.067,
